90.0000000153 168.4999999821 11.0000000000          
90.0000000260 174.4999999821 11.0000000000          
90.0000000260 174.4999999821 5.0000000000          
90.0000000153 168.4999999821 5.0000000000         

90.0000000153 168.4999999821 11.0000000000          
84.8038475979 171.4999999914 11.0000000000          
84.8038475979 171.4999999914 5.0000000000          
90.0000000153 168.4999999821 5.0000000000         

90.0000000153 168.4999999821 11.0000000000          
84.8038475872 165.4999999914 11.0000000000          
84.8038475872 165.4999999914 5.0000000000          
90.0000000153 168.4999999821 5.0000000000         

90.0000000153 168.4999999821 11.0000000000          
90.0000000045 162.4999999821 11.0000000000          
90.0000000045 162.4999999821 5.0000000000          
90.0000000153 168.4999999821 5.0000000000         

90.0000000153 168.4999999821 11.0000000000          
95.1961524326 165.4999999727 11.0000000000          
95.1961524326 165.4999999727 5.0000000000          
90.0000000153 168.4999999821 5.0000000000         

90.0000000153 168.4999999821 11.0000000000          
95.1961524433 171.4999999727 11.0000000000          
95.1961524433 171.4999999727 5.0000000000          
90.0000000153 168.4999999821 5.0000000000         

90.0000000153 168.4999999821 11.0000000000          
90.0000000260 174.4999999821 11.0000000000          
90.0000000260 174.4999999821 5.0000000000          
90.0000000153 168.4999999821 5.0000000000         

